date,port_id,throughput_teu,berth_utilization,avg_dwell_time_days,container_spot_rate
2025-10-21,PORT_SHANGHAI,130451,0.6107259537331517,4.026504575845423,6109.467276721303
2025-10-22,PORT_SHANGHAI,129717,0.6001235019595297,5.745252506848132,5939.415680609596
2025-10-23,PORT_SHANGHAI,124498,0.5914130890883224,3.7613058124838905,5976.711234941467
2025-10-24,PORT_SHANGHAI,128442,0.6111853291163712,3.739660081378858,5831.404475818312
2025-10-25,PORT_SHANGHAI,124153,0.6601945486453292,3.531629049095555,5954.833995991208
2025-10-26,PORT_SHANGHAI,126293,0.6618182649819411,4.55459585887599,5851.283554502522
2025-10-27,PORT_SHANGHAI,127716,0.6831709572434773,3.9596990541722015,6203.5218004131675
2025-10-28,PORT_SHANGHAI,124542,0.7553215113845945,5.497738058826794,6014.76004931155
2025-10-29,PORT_SHANGHAI,126873,0.768437892751621,4.140953114702814,6034.216510968923
2025-10-30,PORT_SHANGHAI,131102,0.8862101458905034,6.9480823412008,5977.192783858164
2025-10-31,PORT_SHANGHAI,128147,0.7056192974242197,3.7052121782608385,6043.800472193631
2025-11-01,PORT_SHANGHAI,123721,0.9160470664177317,5.52968550472991,6387.984561725223
2025-11-02,PORT_SHANGHAI,124410,0.9422080701925475,4.998777304674298,5978.224860712399
2025-11-03,PORT_SHANGHAI,131225,0.7889889658238657,4.973692043890036,5931.592831757378
2025-11-04,PORT_SHANGHAI,126428,0.8820439046012236,5.362932610814589,6115.444613185162
2025-11-05,PORT_SHANGHAI,132256,0.8806062410054516,4.931392112603727,5664.905623938829
2025-11-06,PORT_SHANGHAI,128276,0.8222828927083823,4.484088750423564,6062.0754374495955
2025-11-07,PORT_SHANGHAI,125825,0.8410129761881224,3.6406939859275824,6006.396862096299
2025-11-08,PORT_SHANGHAI,129206,0.8059429315483181,3.5330669133499857,5923.938555101329
2025-11-09,PORT_SHANGHAI,128266,0.9257813100150524,6.036383301814264,6160.546134252107
2025-11-10,PORT_SHANGHAI,130410,0.8577944161187433,4.45880768943078,6105.04702255901
2025-11-11,PORT_SHANGHAI,135074,0.8447645083723718,7.092272538931639,5840.126002260591
2025-11-12,PORT_SHANGHAI,131226,0.7860836032021616,4.156858360269794,6028.020571821135
2025-11-13,PORT_SHANGHAI,132903,0.6623606578164744,3.624779164174008,5707.246657605815
2025-11-14,PORT_SHANGHAI,126561,0.6627634902246409,3.6337437491163382,6200.939156912166
2025-11-15,PORT_SHANGHAI,127231,0.6863009402175244,4.656978814944711,6216.8773964714055
2025-11-16,PORT_SHANGHAI,125583,0.5774218857337944,4.06265571992419,6073.793260931692
2025-11-17,PORT_SHANGHAI,128698,0.6557461109409543,3.723799674891636,6293.170704342703
2025-11-18,PORT_SHANGHAI,133403,0.5953252526478205,4.176476013409331,6040.107126244727
2025-11-19,PORT_SHANGHAI,129054,0.5820806753172791,3.5663630507934596,6108.785865088954
2025-11-20,PORT_SHANGHAI,139745,0.6363697141049335,6.37220543232495,6338.569212906729
2025-11-21,PORT_SHANGHAI,124993,0.6295546881300288,3.8133327966124573,6195.854773719436
2025-11-22,PORT_SHANGHAI,122306,0.6020478811413801,5.097307290031962,6313.847359940906
2025-11-23,PORT_SHANGHAI,131979,0.6964947663466032,3.8715883971801937,6263.705562232618
2025-11-24,PORT_SHANGHAI,132733,0.6077790457761342,4.1073735091953125,6312.523960441042
2025-11-25,PORT_SHANGHAI,134788,0.7197862838858415,3.511688586050931,6345.881130567417
2025-11-26,PORT_SHANGHAI,136123,0.7484683092757558,5.575205222306698,6322.628412130131
2025-11-27,PORT_SHANGHAI,132622,0.734522678034299,3.9983924970857174,6502.547134126467
2025-11-28,PORT_SHANGHAI,126736,0.7974934047347686,4.153808848780013,6392.372250061767
2025-11-29,PORT_SHANGHAI,128787,0.7484548176421058,4.416342103491913,6519.122949025307
2025-11-30,PORT_SHANGHAI,125970,0.8843691388042153,3.844834715074458,6438.476652293881
2025-12-01,PORT_SHANGHAI,134812,0.8522266169994607,4.687384114389186,6349.446603156954
2025-12-02,PORT_SHANGHAI,133060,0.8537676595417135,5.466987504403102,6749.029732893692
2025-12-03,PORT_SHANGHAI,131675,0.9451089387361175,5.013450638697571,6720.413187382396
2025-12-04,PORT_SHANGHAI,132764,0.863961099778103,3.540425016397703,7022.830470048729
2025-12-05,PORT_SHANGHAI,133366,0.828755219487063,4.154901841502109,6557.677377633063
2025-12-06,PORT_SHANGHAI,127628,0.8148270187680784,3.610853550809546,6718.351441813108
2025-12-07,PORT_SHANGHAI,126799,0.9102043081349476,3.777131282784718,6766.493790122398
2025-12-08,PORT_SHANGHAI,133305,0.7974502561967961,7.817182655229433,6970.876235481792
2025-12-09,PORT_SHANGHAI,136056,0.9259074969430904,5.653728902173059,6783.705614046129
2025-12-10,PORT_SHANGHAI,134387,0.7069140260671831,4.190925956209007,6721.989399097025
2025-12-11,PORT_SHANGHAI,133611,0.8660095720371669,4.462742434961287,7117.235984882585
2025-12-12,PORT_SHANGHAI,134097,0.7605508733601297,4.712223314857738,6927.5024956108155
2025-12-13,PORT_SHANGHAI,125553,0.7139775907838173,4.32018242403811,7146.219276230194
2025-12-14,PORT_SHANGHAI,125929,0.661743549198183,3.509818895384563,7168.632842687569
2025-12-15,PORT_SHANGHAI,130934,0.6817890178737329,3.89520983599786,7090.127114454014
2025-12-16,PORT_SHANGHAI,135707,0.6366465410571486,6.2292130935726835,7109.167669512059
2025-12-17,PORT_SHANGHAI,139150,0.6752612835331614,5.591968917104051,7117.649164389993
2025-12-18,PORT_SHANGHAI,142895,0.6130529049888289,5.931747891083683,7215.507435184543
2025-12-19,PORT_SHANGHAI,138103,0.608336803767853,5.533766845705524,7388.955149271995
2025-12-20,PORT_SHANGHAI,132215,0.5826411050840663,3.5818376896080872,7181.996456361328
2025-12-21,PORT_SHANGHAI,132997,0.6044942413696738,4.005710853535595,7359.99749187716
2025-12-22,PORT_SHANGHAI,131318,0.6354862778769366,3.6423885059246612,7218.286743636635
2025-12-23,PORT_SHANGHAI,138011,0.5530198565455602,6.33826740391812,7279.54558427562
2025-12-24,PORT_SHANGHAI,138280,0.5944229410508426,6.669458563158434,7466.7363798125325
2025-12-25,PORT_SHANGHAI,139817,0.726152708239765,7.1123757191107595,7220.1711197606255
2025-12-26,PORT_SHANGHAI,132900,0.7273565182837326,3.7233313742578473,7866.1641951304055
2025-12-27,PORT_SHANGHAI,136472,0.7408008331823656,5.683301135135077,7421.041006763465
2025-12-28,PORT_SHANGHAI,140747,0.7821084502759312,5.610448817285076,7636.906320463517
2025-12-29,PORT_SHANGHAI,136438,0.8283895817294534,6.51178411470413,7861.037837267829
2025-12-30,PORT_SHANGHAI,141240,0.8111798038284029,6.7257949395116,7599.186969801548
2025-12-31,PORT_SHANGHAI,143745,0.8225564875514937,5.532095746736032,7425.933932336345
